,table1,col1,table2,col2,sim_score
704,Falting2021-04,Refactoring,Failgey1981-10,Spelling,0.23682442
705,Failgey1981-10,Spelling,Falting2021-04,Refactoring,0.23682442
706,Zhang2015-06,Rebuttal/Reservation,Pfeil2006-12,Reversion,0.23591486
707,Pfeil2006-12,Reversion,Zhang2015-06,Rebuttal/Reservation,0.23591486
708,Anthonio2020-03,Information Deletion,Zhang2015-06,Organization,0.23578544
709,Zhang2015-06,Organization,Anthonio2020-03,Information Deletion,0.23578544
710,Rajagopal2022-02,Word-Smithing,Pfeil2006-12,Spelling,0.2340734
711,Pfeil2006-12,Spelling,Rajagopal2022-02,Word-Smithing,0.2340734
712,Rajagopal2022-02,Word-Smithing,Zhang2015-06,Word-usage/Clarity,0.23236819
713,Zhang2015-06,Word-usage/Clarity,Rajagopal2022-02,Word-Smithing,0.23236819
714,Spangher2022-05,Refactors,Daxenberger2012-09,Revert,0.23064396
715,Daxenberger2012-09,Revert,Spangher2022-05,Refactors,0.23064396
716,Yang2017-01,Refactoring,Failgey1981-10,Spelling,0.23050642
717,Failgey1981-10,Spelling,Yang2017-01,Refactoring,0.23050642
718,Rajagopal2022-02,Add New Information,Zhang2016-11,Organization,0.22951499
719,Zhang2016-11,Organization,Rajagopal2022-02,Add New Information,0.22951499
720,Spangher2022-05,Refactors,Liu2014-14,Revert,0.22864385
721,Liu2014-14,Revert,Spangher2022-05,Refactors,0.22864385
722,Yang2017-01,Copy Editing,Spangher2022-05,Edit,0.22613192
723,Spangher2022-05,Edit,Yang2017-01,Copy Editing,0.22613192
724,Spangher2022-05,Refactors,Daxenberger2013-17,Revert,0.22544916
725,Daxenberger2013-17,Revert,Spangher2022-05,Refactors,0.22544916
726,Rajagopal2022-02,Word-Smithing,Falting2021-04,Copy-editing,0.22489369
727,Falting2021-04,Copy-editing,Rajagopal2022-02,Word-Smithing,0.22489369
728,Yang2017-01,Refactoring,Daxenberger2012-09,Revert,0.22463122
729,Yang2017-01,Refactoring,Daxenberger2013-17,Revert,0.22463122
730,Daxenberger2012-09,Revert,Yang2017-01,Refactoring,0.22463122
731,Daxenberger2013-17,Revert,Yang2017-01,Refactoring,0.22463122
732,Rajagopal2022-02,Remove Existing Information,Zhang2015-06,Rebuttal/Reservation,0.22454771
733,Zhang2015-06,Rebuttal/Reservation,Rajagopal2022-02,Remove Existing Information,0.22454771
734,Yang2017-01,Refactoring,Jones2008-13,Revert,0.22371988
735,Jones2008-13,Revert,Yang2017-01,Refactoring,0.22371988
736,Yang2016-08,Rephrase,Jones2008-13,Revert,0.22212711
737,Jones2008-13,Revert,Yang2016-08,Rephrase,0.22212711
738,Rajagopal2022-02,Add New Information,Liu2014-14,Link insertion,0.22194295
739,Liu2014-14,Link insertion,Rajagopal2022-02,Add New Information,0.22194295
740,Falting2021-04,Refactoring,Jones2008-13,Revert,0.22176102
741,Jones2008-13,Revert,Falting2021-04,Refactoring,0.22176102
742,Anthonio2020-03,Information Deletion,Zhang2016-11,Organization,0.22068945
743,Zhang2016-11,Organization,Anthonio2020-03,Information Deletion,0.22068945
744,Yang2017-01,Refactoring,Rajagopal2022-02,Word-Smithing,0.22058186
745,Rajagopal2022-02,Word-Smithing,Yang2017-01,Refactoring,0.22058186
746,Rajagopal2022-02,Remove Existing Information,Liu2014-14,Reference insertion,0.2200186
747,Liu2014-14,Reference insertion,Rajagopal2022-02,Remove Existing Information,0.2200186
748,Spangher2022-05,Refactors,Yang2016-08,Rephrase,0.21979253
749,Yang2016-08,Rephrase,Spangher2022-05,Refactors,0.21979253
750,Zhang2016-11,Conventions,Liu2014-14,Sentence deletion,0.219298
751,Liu2014-14,Sentence deletion,Zhang2016-11,Conventions,0.219298
752,Yang2017-01,Copy Editing,Zhang2015-06,Conventions/Grammar/Spelling,0.21862924
753,Zhang2015-06,Conventions/Grammar/Spelling,Yang2017-01,Copy Editing,0.21862924
754,Rajagopal2022-02,Add New Information,Jones2008-13,Disambiguation,0.21693921
755,Jones2008-13,Disambiguation,Rajagopal2022-02,Add New Information,0.21693921
756,Rajagopal2022-02,Add Supporting Evidence,Jones2008-13,Add Image,0.21632805
757,Jones2008-13,Add Image,Rajagopal2022-02,Add Supporting Evidence,0.21632805
758,Anthonio2020-03,Information Modification/Insertion,Jones2008-13,Significant Addition,0.21530657
759,Jones2008-13,Significant Addition,Anthonio2020-03,Information Modification/Insertion,0.21530657
760,Yang2017-01,Refactoring,Liu2014-14,Revert,0.21518631
761,Liu2014-14,Revert,Yang2017-01,Refactoring,0.21518631
762,Falting2021-04,Copy-editing,Spangher2022-05,Edit,0.2146265
763,Spangher2022-05,Edit,Falting2021-04,Copy-editing,0.2146265
764,Falting2021-04,Refactoring,Yang2016-08,Rephrase,0.21439938
765,Yang2016-08,Rephrase,Falting2021-04,Refactoring,0.21439938
766,Falting2021-04,Refactoring,Yang2016-08,Grammar,0.21314745
767,Yang2016-08,Grammar,Falting2021-04,Refactoring,0.21314745
768,Du2022-07,Coherence,Liu2014-14,Reference deletion,0.21300702
769,Liu2014-14,Reference deletion,Du2022-07,Coherence,0.21300702
770,Falting2021-04,Refactoring,Daxenberger2012-09,Revert,0.21274106
771,Falting2021-04,Refactoring,Daxenberger2013-17,Revert,0.21274106
772,Daxenberger2012-09,Revert,Falting2021-04,Refactoring,0.21274106
773,Daxenberger2013-17,Revert,Falting2021-04,Refactoring,0.21274106
774,Du2022-07,Style,Rathjens1985-15,Emphasis,0.21172245
775,Rathjens1985-15,Emphasis,Du2022-07,Style,0.21172245
776,Spangher2022-05,Refactors,Jones2008-13,Revert,0.21154809
777,Jones2008-13,Revert,Spangher2022-05,Refactors,0.21154809
778,Pfeil2006-12,Format,Guo2022-16,Forward Reference,0.20991118
779,Guo2022-16,Forward Reference,Pfeil2006-12,Format,0.20991118
780,Rajagopal2022-02,Word-Smithing,Failgey1981-10,Spelling,0.20938711
781,Failgey1981-10,Spelling,Rajagopal2022-02,Word-Smithing,0.20938711
782,Failgey1981-10,Format,Guo2022-16,Forward Reference,0.20764549
783,Guo2022-16,Forward Reference,Failgey1981-10,Format,0.20764549
784,Falting2021-04,Refactoring,Liu2014-14,Revert,0.20727494
785,Liu2014-14,Revert,Falting2021-04,Refactoring,0.20727494
786,Rajagopal2022-02,Point-of-view Change,Jones2008-13,Structual Changes,0.20568478
787,Jones2008-13,Structual Changes,Rajagopal2022-02,Point-of-view Change,0.20568478
788,Falting2021-04,Copy-editing,Zhang2015-06,Conventions/Grammar/Spelling,0.20561977
789,Zhang2015-06,Conventions/Grammar/Spelling,Falting2021-04,Copy-editing,0.20561977
790,Falting2021-04,Process,Rathjens1985-15,Completeness,0.20433052
791,Rathjens1985-15,Completeness,Falting2021-04,Process,0.20433052
792,Du2022-07,Coherence,Daxenberger2012-09,Reference-Deletion,0.20427176
793,Daxenberger2012-09,Reference-Deletion,Du2022-07,Coherence,0.20427176
794,Rajagopal2022-02,Add Supporting Evidence,Du2022-07,Coherence,0.20359907
795,Du2022-07,Coherence,Rajagopal2022-02,Add Supporting Evidence,0.20359907
796,Daxenberger2012-09,Paraphrase,Pfeil2006-12,Style/Typography,0.2008696
797,Pfeil2006-12,Style/Typography,Daxenberger2012-09,Paraphrase,0.2008696
798,Pfeil2006-12,Style/Typography,Daxenberger2013-17,Paraphrase,0.2008696
799,Daxenberger2013-17,Paraphrase,Pfeil2006-12,Style/Typography,0.2008696
800,Yang2017-01,Process,Rathjens1985-15,Completeness,0.20061758
801,Rathjens1985-15,Completeness,Yang2017-01,Process,0.20061758
802,Rajagopal2022-02,Add Supporting Evidence,Guo2022-16,Forward Reference,0.2002687
803,Guo2022-16,Forward Reference,Rajagopal2022-02,Add Supporting Evidence,0.2002687
804,Du2022-07,Coherence,Yang2016-08,Reference-Deletion,0.19986925
805,Yang2016-08,Reference-Deletion,Du2022-07,Coherence,0.19986925
806,Du2022-07,Coherence,Daxenberger2013-17,Reference-Deletion,0.19950984
807,Daxenberger2013-17,Reference-Deletion,Du2022-07,Coherence,0.19950984
808,Failgey1981-10,Abbreviation,Rathjens1985-15,Brevity,0.19946474
809,Rathjens1985-15,Brevity,Failgey1981-10,Abbreviation,0.19946474
810,Falting2021-04,Verifiability,Rathjens1985-15,Brevity,0.19900897
811,Rathjens1985-15,Brevity,Falting2021-04,Verifiability,0.19900897
812,Rajagopal2022-02,Fact Update,Spangher2022-05,Refactors,0.196513
813,Spangher2022-05,Refactors,Rajagopal2022-02,Fact Update,0.196513
814,Du2022-07,Meaning-Changed,Jones2008-13,Structual Changes,0.19380815
815,Jones2008-13,Structual Changes,Du2022-07,Meaning-Changed,0.19380815
816,Falting2021-04,Unlabeled,Pfeil2006-12,Delete Link,0.19375971
817,Pfeil2006-12,Delete Link,Falting2021-04,Unlabeled,0.19375971
818,Rajagopal2022-02,Point-of-view Change,Du2022-07,Meaning-Changed,0.19369632
819,Du2022-07,Meaning-Changed,Rajagopal2022-02,Point-of-view Change,0.19369632
820,Rathjens1985-15,Consistency,Guo2022-16,Concision,0.19221722
821,Guo2022-16,Concision,Rathjens1985-15,Consistency,0.19221722
822,Falting2021-04,Verifiability,Failgey1981-10,"Tense, Number and Modality",0.19164832
823,Failgey1981-10,"Tense, Number and Modality",Falting2021-04,Verifiability,0.19164832
824,Yang2017-01,Refactoring,Zhang2016-11,Warrant/Reasoning/Backing,0.19144674
825,Zhang2016-11,Warrant/Reasoning/Backing,Yang2017-01,Refactoring,0.19144674
826,Yang2017-01,Refactoring,Zhang2015-06,Warrant/Reasoning/Backing,0.18960074
827,Zhang2015-06,Warrant/Reasoning/Backing,Yang2017-01,Refactoring,0.18960074
828,Anthonio2020-03,Paraphrase,Pfeil2006-12,Style/Typography,0.18889922
829,Pfeil2006-12,Style/Typography,Anthonio2020-03,Paraphrase,0.18889922
830,Failgey1981-10,"Tense, Number and Modality",Pfeil2006-12,Vandalism,0.18600169
831,Pfeil2006-12,Vandalism,Failgey1981-10,"Tense, Number and Modality",0.18600169
832,Zhang2016-11,Organization,Rathjens1985-15,Order,0.18590464
833,Rathjens1985-15,Order,Zhang2016-11,Organization,0.18590464
834,Failgey1981-10,"Tense, Number and Modality",Jones2008-13,Vandalism,0.18576247
835,Jones2008-13,Vandalism,Failgey1981-10,"Tense, Number and Modality",0.18576247
836,Daxenberger2012-09,Vandalism,Failgey1981-10,"Tense, Number and Modality",0.18545647
837,Failgey1981-10,"Tense, Number and Modality",Daxenberger2012-09,Vandalism,0.18545647
838,Failgey1981-10,"Tense, Number and Modality",Daxenberger2013-17,Vandalism,0.18545647
839,Daxenberger2013-17,Vandalism,Failgey1981-10,"Tense, Number and Modality",0.18545647
840,Rajagopal2022-02,Point-of-view Change,Pfeil2006-12,Mark-up Language,0.18514585
841,Pfeil2006-12,Mark-up Language,Rajagopal2022-02,Point-of-view Change,0.18514585
842,Failgey1981-10,"Tense, Number and Modality",Jones2008-13,Style or readability,0.18503504
843,Jones2008-13,Style or readability,Failgey1981-10,"Tense, Number and Modality",0.18503504
844,Falting2021-04,Verifiability,Zhang2015-06,Word-usage/Clarity,0.18484727
845,Zhang2015-06,Word-usage/Clarity,Falting2021-04,Verifiability,0.18484727
846,Zhang2015-06,Word-usage/Clarity,Rathjens1985-15,Brevity,0.18433325
847,Rathjens1985-15,Brevity,Zhang2015-06,Word-usage/Clarity,0.18433325
848,Yang2017-01,Process,Guo2022-16,Paraphrase,0.18360467
849,Guo2022-16,Paraphrase,Yang2017-01,Process,0.18360467
850,Du2022-07,Clarity,Guo2022-16,Citation,0.18211451
851,Guo2022-16,Citation,Du2022-07,Clarity,0.18211451
852,Spangher2022-05,Edit,Pfeil2006-12,Format,0.18193805
853,Pfeil2006-12,Format,Spangher2022-05,Edit,0.18193805
854,Yang2017-01,Fact Update,Jones2008-13,Fix or Delete Image,0.18187651
855,Jones2008-13,Fix or Delete Image,Yang2017-01,Fact Update,0.18187651
856,Failgey1981-10,Format,Jones2008-13,Revert,0.1810172
857,Jones2008-13,Revert,Failgey1981-10,Format,0.1810172
858,Falting2021-04,Copy-editing,Zhang2016-11,Warrant/Reasoning/Backing,0.18087597
859,Zhang2016-11,Warrant/Reasoning/Backing,Falting2021-04,Copy-editing,0.18087597
860,Yang2017-01,Process,Daxenberger2012-09,Paraphrase,0.18029036
861,Yang2017-01,Process,Daxenberger2013-17,Paraphrase,0.18029036
862,Daxenberger2012-09,Paraphrase,Yang2017-01,Process,0.18029036
863,Daxenberger2013-17,Paraphrase,Yang2017-01,Process,0.18029036
864,Spangher2022-05,Edit,Du2022-07,Style,0.18026385
865,Du2022-07,Style,Spangher2022-05,Edit,0.18026385
866,Falting2021-04,Process,Guo2022-16,Paraphrase,0.18009987
867,Guo2022-16,Paraphrase,Falting2021-04,Process,0.18009987
868,Rajagopal2022-02,Word-Smithing,Zhang2016-11,Warrant/Reasoning/Backing,0.18003145
869,Zhang2016-11,Warrant/Reasoning/Backing,Rajagopal2022-02,Word-Smithing,0.18003145
870,Spangher2022-05,Edit,Guo2022-16,Paraphrase,0.18000744
871,Guo2022-16,Paraphrase,Spangher2022-05,Edit,0.18000744
872,Falting2021-04,Fact Update,Jones2008-13,Fix or Delete Image,0.17985503
873,Jones2008-13,Fix or Delete Image,Falting2021-04,Fact Update,0.17985503
874,Yang2017-01,Counter Vandalism,Failgey1981-10,"Tense, Number and Modality",0.17846873
875,Failgey1981-10,"Tense, Number and Modality",Yang2017-01,Counter Vandalism,0.17846873
876,Spangher2022-05,Edit,Failgey1981-10,Format,0.1782133
877,Failgey1981-10,Format,Spangher2022-05,Edit,0.1782133
878,Zhang2016-11,Clarity,Jones2008-13,Style or readability,0.17761628
879,Jones2008-13,Style or readability,Zhang2016-11,Clarity,0.17761628
880,Zhang2015-06,Organization,Rathjens1985-15,Order,0.17486465
881,Rathjens1985-15,Order,Zhang2015-06,Organization,0.17486465
882,Yang2017-01,Process,Jones2008-13,Structual Changes,0.174524
883,Jones2008-13,Structual Changes,Yang2017-01,Process,0.174524
884,Yang2017-01,Fact Update,Zhang2016-11,Evidence,0.17435274
885,Zhang2016-11,Evidence,Yang2017-01,Fact Update,0.17435274
886,Du2022-07,Clarity,Failgey1981-10,"Tense, Number and Modality",0.17434727
887,Failgey1981-10,"Tense, Number and Modality",Du2022-07,Clarity,0.17434727
888,Failgey1981-10,Spelling,Zhang2016-11,Warrant/Reasoning/Backing,0.17383184
889,Zhang2016-11,Warrant/Reasoning/Backing,Failgey1981-10,Spelling,0.17383184
890,Rajagopal2022-02,Point-of-view Change,Failgey1981-10,Microstructure Changes-Deletion,0.17330158
891,Rajagopal2022-02,Point-of-view Change,Failgey1981-10,Macrostructure Changes-Deletion,0.17330158
892,Failgey1981-10,Microstructure Changes-Deletion,Rajagopal2022-02,Point-of-view Change,0.17330158
893,Failgey1981-10,Macrostructure Changes-Deletion,Rajagopal2022-02,Point-of-view Change,0.17330158
894,Daxenberger2012-09,Paraphrase,Jones2008-13,Add Image,0.17291813
895,Jones2008-13,Add Image,Daxenberger2012-09,Paraphrase,0.17291813
896,Jones2008-13,Add Image,Daxenberger2013-17,Paraphrase,0.17291813
897,Daxenberger2013-17,Paraphrase,Jones2008-13,Add Image,0.17291813
898,Yang2017-01,Fact Update,Zhang2015-06,Evidence,0.17250672
899,Zhang2015-06,Evidence,Yang2017-01,Fact Update,0.17250672
900,Failgey1981-10,"Tense, Number and Modality",Zhang2016-11,Clarity,0.17126393
901,Zhang2016-11,Clarity,Failgey1981-10,"Tense, Number and Modality",0.17126393
902,Yang2016-08,Grammar,Zhang2016-11,General Content,0.17124817
903,Zhang2016-11,General Content,Yang2016-08,Grammar,0.17124817
904,Zhang2016-11,Warrant/Reasoning/Backing,Pfeil2006-12,Spelling,0.17099893
905,Pfeil2006-12,Spelling,Zhang2016-11,Warrant/Reasoning/Backing,0.17099893
906,Failgey1981-10,Format,Liu2014-14,Revert,0.17076993
907,Liu2014-14,Revert,Failgey1981-10,Format,0.17076993
908,Failgey1981-10,Spelling,Jones2008-13,Add Link,0.17051215
909,Jones2008-13,Add Link,Failgey1981-10,Spelling,0.17051215
910,Pfeil2006-12,Style/Typography,Guo2022-16,Paraphrase,0.17047484
911,Guo2022-16,Paraphrase,Pfeil2006-12,Style/Typography,0.17047484
912,Du2022-07,Meaning-Changed,Zhang2016-11,Warrant/Reasoning/Backing,0.17042154
913,Zhang2016-11,Warrant/Reasoning/Backing,Du2022-07,Meaning-Changed,0.17042154
914,Rajagopal2022-02,Point-of-view Change,Guo2022-16,Paraphrase,0.16985218
915,Guo2022-16,Paraphrase,Rajagopal2022-02,Point-of-view Change,0.16985218
916,Falting2021-04,Copy-editing,Du2022-07,Coherence,0.16966143
917,Du2022-07,Coherence,Falting2021-04,Copy-editing,0.16966143
918,Jones2008-13,Style or readability,Rathjens1985-15,Brevity,0.16959715
919,Rathjens1985-15,Brevity,Jones2008-13,Style or readability,0.16959715
920,Du2022-07,Style,Guo2022-16,Paraphrase,0.16914012
921,Guo2022-16,Paraphrase,Du2022-07,Style,0.16914012
922,Yang2017-01,Fact Update,Pfeil2006-12,Format,0.16913955
923,Pfeil2006-12,Format,Yang2017-01,Fact Update,0.16913955
924,Anthonio2020-03,Spelling/Grammar,Liu2014-14,Revert,0.16870934
925,Liu2014-14,Revert,Anthonio2020-03,Spelling/Grammar,0.16870934
926,Falting2021-04,Unlabeled,Du2022-07,Meaning-Changed,0.1681434
927,Du2022-07,Meaning-Changed,Falting2021-04,Unlabeled,0.1681434
928,Falting2021-04,Process,Daxenberger2012-09,Paraphrase,0.16787286
929,Falting2021-04,Process,Daxenberger2013-17,Paraphrase,0.16787286
930,Daxenberger2012-09,Paraphrase,Falting2021-04,Process,0.16787286
931,Daxenberger2013-17,Paraphrase,Falting2021-04,Process,0.16787286
932,Anthonio2020-03,Spelling/Grammar,Spangher2022-05,Refactors,0.16701238
933,Spangher2022-05,Refactors,Anthonio2020-03,Spelling/Grammar,0.16701238
934,Falting2021-04,Process,Jones2008-13,Structual Changes,0.16696075
935,Jones2008-13,Structual Changes,Falting2021-04,Process,0.16696075
936,Anthonio2020-03,Paraphrase,Spangher2022-05,Edit,0.16634081
937,Spangher2022-05,Edit,Anthonio2020-03,Paraphrase,0.16634081
938,Yang2016-08,Grammar,Failgey1981-10,Spelling,0.1653965
939,Failgey1981-10,Spelling,Yang2016-08,Grammar,0.1653965
940,Zhang2015-06,Conventions/Grammar/Spelling,Rathjens1985-15,Consistency,0.16532251
941,Rathjens1985-15,Consistency,Zhang2015-06,Conventions/Grammar/Spelling,0.16532251
942,Falting2021-04,Fact Update,Pfeil2006-12,Format,0.16343388
943,Pfeil2006-12,Format,Falting2021-04,Fact Update,0.16343388
944,Daxenberger2012-09,Spelling/Grammar,Jones2008-13,Add Link,0.16278891
945,Jones2008-13,Add Link,Daxenberger2012-09,Spelling/Grammar,0.16278891
946,Jones2008-13,Add Link,Daxenberger2013-17,Spelling/Grammar,0.16278891
947,Daxenberger2013-17,Spelling/Grammar,Jones2008-13,Add Link,0.16278891
948,Falting2021-04,Fact Update,Zhang2015-06,Evidence,0.16223066
949,Zhang2015-06,Evidence,Falting2021-04,Fact Update,0.16223066
950,Spangher2022-05,Edit,Zhang2015-06,Evidence,0.16160673
951,Zhang2015-06,Evidence,Spangher2022-05,Edit,0.16160673
952,Yang2017-01,Copy Editing,Du2022-07,Coherence,0.16151346
953,Du2022-07,Coherence,Yang2017-01,Copy Editing,0.16151346
954,Du2022-07,Fluency,Failgey1981-10,Format,0.16061994
955,Failgey1981-10,Format,Du2022-07,Fluency,0.16061994
956,Spangher2022-05,Edit,Zhang2016-11,Evidence,0.1606076
957,Zhang2016-11,Evidence,Spangher2022-05,Edit,0.1606076
958,Du2022-07,Style,Failgey1981-10,Spelling,0.15950106
959,Failgey1981-10,Spelling,Du2022-07,Style,0.15950106
960,Rajagopal2022-02,Fact Update,Du2022-07,Style,0.1585308
961,Du2022-07,Style,Rajagopal2022-02,Fact Update,0.1585308
962,Spangher2022-05,Refactors,Guo2022-16,Forward Reference,0.15794499
963,Guo2022-16,Forward Reference,Spangher2022-05,Refactors,0.15794499
964,Falting2021-04,Process,Du2022-07,Style,0.15788366
965,Du2022-07,Style,Falting2021-04,Process,0.15788366
966,Rajagopal2022-02,Point-of-view Change,Anthonio2020-03,Paraphrase,0.15780304
967,Anthonio2020-03,Paraphrase,Rajagopal2022-02,Point-of-view Change,0.15780304
968,Falting2021-04,Fact Update,Zhang2016-11,Evidence,0.15681434
969,Zhang2016-11,Evidence,Falting2021-04,Fact Update,0.15681434
970,Falting2021-04,Fact Update,Failgey1981-10,Format,0.15677384
971,Failgey1981-10,Format,Falting2021-04,Fact Update,0.15677384
972,Liu2014-14,Sentence deletion,Rathjens1985-15,Completeness,0.15649068
973,Rathjens1985-15,Completeness,Liu2014-14,Sentence deletion,0.15649068
974,Zhang2015-06,Word-usage/Clarity,Failgey1981-10,"Tense, Number and Modality",0.15590425
975,Failgey1981-10,"Tense, Number and Modality",Zhang2015-06,Word-usage/Clarity,0.15590425
976,Yang2017-01,Refactoring,Anthonio2020-03,Spelling/Grammar,0.15571335
977,Anthonio2020-03,Spelling/Grammar,Yang2017-01,Refactoring,0.15571335
978,Rajagopal2022-02,Point-of-view Change,Daxenberger2012-09,Paraphrase,0.1550823
979,Daxenberger2012-09,Paraphrase,Rajagopal2022-02,Point-of-view Change,0.1550823
980,Rathjens1985-15,Emphasis,Guo2022-16,Emotionalism,0.15355055
981,Guo2022-16,Emotionalism,Rathjens1985-15,Emphasis,0.15355055
982,Anthonio2020-03,Spelling/Grammar,Falting2021-04,Refactoring,0.15339783
983,Falting2021-04,Refactoring,Anthonio2020-03,Spelling/Grammar,0.15339783
984,Zhang2015-06,Claim/Ideas,Rathjens1985-15,Completeness,0.15266316
985,Rathjens1985-15,Completeness,Zhang2015-06,Claim/Ideas,0.15266316
986,Yang2017-01,Process,Du2022-07,Style,0.15169337
987,Du2022-07,Style,Yang2017-01,Process,0.15169337
988,Rajagopal2022-02,Point-of-view Change,Daxenberger2013-17,Paraphrase,0.15082698
989,Daxenberger2013-17,Paraphrase,Rajagopal2022-02,Point-of-view Change,0.15082698
990,Yang2017-01,Fact Update,Failgey1981-10,Format,0.15077838
991,Failgey1981-10,Format,Yang2017-01,Fact Update,0.15077838
992,Spangher2022-05,Refactors,Failgey1981-10,Spelling,0.15068178
993,Failgey1981-10,Spelling,Spangher2022-05,Refactors,0.15068178
994,Du2022-07,Fluency,Pfeil2006-12,Format,0.15007773
995,Pfeil2006-12,Format,Du2022-07,Fluency,0.15007773
996,Zhang2015-06,Word-usage/Clarity,Jones2008-13,Style or readability,0.14943072
997,Jones2008-13,Style or readability,Zhang2015-06,Word-usage/Clarity,0.14943072
998,Zhang2015-06,Warrant/Reasoning/Backing,Du2022-07,Meaning-Changed,0.14866625
999,Du2022-07,Meaning-Changed,Zhang2015-06,Warrant/Reasoning/Backing,0.14866625
1000,Zhang2015-06,General Content,Jones2008-13,Structual Changes,0.14807887
1001,Jones2008-13,Structual Changes,Zhang2015-06,General Content,0.14807887
1002,Anthonio2020-03,Paraphrase,Zhang2015-06,Evidence,0.14740603
1003,Zhang2015-06,Evidence,Anthonio2020-03,Paraphrase,0.14740603
1004,Falting2021-04,Copy-editing,Rathjens1985-15,Consistency,0.14731887
1005,Rathjens1985-15,Consistency,Falting2021-04,Copy-editing,0.14731887
1006,Zhang2016-11,General Content,Jones2008-13,Structual Changes,0.14713128
1007,Jones2008-13,Structual Changes,Zhang2016-11,General Content,0.14713128
1008,Jones2008-13,Add Image,Guo2022-16,Paraphrase,0.14612146
1009,Guo2022-16,Paraphrase,Jones2008-13,Add Image,0.14612146
1010,Pfeil2006-12,Delete Link,Rathjens1985-15,Completeness,0.14608411
1011,Rathjens1985-15,Completeness,Pfeil2006-12,Delete Link,0.14608411
1012,Jones2008-13,Revert,Rathjens1985-15,Order,0.14572434
1013,Rathjens1985-15,Order,Jones2008-13,Revert,0.14572434
1014,Yang2017-01,Process,Anthonio2020-03,Paraphrase,0.14529851
1015,Anthonio2020-03,Paraphrase,Yang2017-01,Process,0.14529851
1016,Rajagopal2022-02,Word-Smithing,Yang2016-08,Grammar,0.14446536
1017,Yang2016-08,Grammar,Rajagopal2022-02,Word-Smithing,0.14446536
1018,Liu2014-14,Revert,Rathjens1985-15,Order,0.14427623
1019,Rathjens1985-15,Order,Liu2014-14,Revert,0.14427623
1020,Anthonio2020-03,Paraphrase,Falting2021-04,Process,0.14333114
1021,Du2022-07,Style,Yang2016-08,Rephrase,0.14312507
1022,Yang2016-08,Rephrase,Du2022-07,Style,0.14312507
1023,Falting2021-04,Process,Anthonio2020-03,Paraphrase,0.14241886
1024,Pfeil2006-12,Grammar,Rathjens1985-15,Order,0.1421872
1025,Rathjens1985-15,Order,Pfeil2006-12,Grammar,0.1421872
1026,Zhang2015-06,General Content,Failgey1981-10,Format,0.14190423
1027,Failgey1981-10,Format,Zhang2015-06,General Content,0.14190423
1028,Yang2017-01,Copy Editing,Rathjens1985-15,Consistency,0.14135177
1029,Rathjens1985-15,Consistency,Yang2017-01,Copy Editing,0.14135177
1030,Du2022-07,Style,Daxenberger2012-09,Paraphrase,0.14077026
1031,Daxenberger2012-09,Paraphrase,Du2022-07,Style,0.14077026
1032,Zhang2015-06,Evidence,Jones2008-13,Add Image,0.1403099
1033,Jones2008-13,Add Image,Zhang2015-06,Evidence,0.1403099
1034,Rajagopal2022-02,Fact Update,Jones2008-13,Fix or Delete Image,0.14025557
1035,Jones2008-13,Fix or Delete Image,Rajagopal2022-02,Fact Update,0.14025557
1036,Zhang2016-11,Evidence,Jones2008-13,Add Image,0.13936229
1037,Jones2008-13,Add Image,Zhang2016-11,Evidence,0.13936229
1038,Zhang2015-06,Evidence,Pfeil2006-12,Mark-up Language,0.1390188
1039,Pfeil2006-12,Mark-up Language,Zhang2015-06,Evidence,0.1390188
1040,Spangher2022-05,Edit,Rathjens1985-15,Emphasis,0.13849196
1041,Rathjens1985-15,Emphasis,Spangher2022-05,Edit,0.13849196
1042,Daxenberger2012-09,Revert,Zhang2016-11,General Content,0.1383912
1043,Zhang2016-11,General Content,Daxenberger2012-09,Revert,0.1383912
1044,Zhang2016-11,General Content,Daxenberger2013-17,Revert,0.1383912
1045,Daxenberger2013-17,Revert,Zhang2016-11,General Content,0.1383912
1046,Anthonio2020-03,Paraphrase,Jones2008-13,Add Image,0.13737817
1047,Jones2008-13,Add Image,Anthonio2020-03,Paraphrase,0.13737817
1048,Jones2008-13,Fix or Delete Image,Guo2022-16,Forward Reference,0.13719031
1049,Guo2022-16,Forward Reference,Jones2008-13,Fix or Delete Image,0.13719031
1050,Yang2016-08,Grammar,Rathjens1985-15,Order,0.13701731
1051,Rathjens1985-15,Order,Yang2016-08,Grammar,0.13701731
1052,Daxenberger2012-09,Spelling/Grammar,Zhang2016-11,Warrant/Reasoning/Backing,0.13693205
1053,Zhang2016-11,Warrant/Reasoning/Backing,Daxenberger2012-09,Spelling/Grammar,0.13693205
1054,Zhang2016-11,Warrant/Reasoning/Backing,Daxenberger2013-17,Spelling/Grammar,0.13693205
1055,Daxenberger2013-17,Spelling/Grammar,Zhang2016-11,Warrant/Reasoning/Backing,0.13693205
1056,Spangher2022-05,Refactors,Zhang2016-11,Claim/Ideas,0.1368643
1057,Zhang2016-11,Claim/Ideas,Spangher2022-05,Refactors,0.1368643
1058,Jones2008-13,Fix or Delete Link,Rathjens1985-15,Completeness,0.13677356
1059,Rathjens1985-15,Completeness,Jones2008-13,Fix or Delete Link,0.13677356
1060,Zhang2016-11,Evidence,Pfeil2006-12,Mark-up Language,0.13646635
1061,Pfeil2006-12,Mark-up Language,Zhang2016-11,Evidence,0.13646635
